timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1701528248.395,19.609,19.609,-19.609,-0.00030000000000000003,0.0006000000000000001,-0.0037,0.017,0.063,-0.23700000000000002
1701528248.435,19.609,19.609,-19.609,-0.0037,0.0044,0.0028,1.5090000000000001,-0.458,-2.273
1701528248.475,19.609,19.609,-19.609,0.0037,0.0018000000000000002,0.0021000000000000003,1.163,-0.47900000000000004,-1.975
1701528248.5149999,19.609,19.609,-19.609,0.0022,0.0013000000000000002,0.0026000000000000003,0.963,-0.6,-1.752
1701528248.555,19.609,19.609,-19.609,-0.0015,0.0018000000000000002,0.0046,0.671,-0.621,-1.401
1701528248.595,19.609,19.609,-19.609,0.0006000000000000001,0.0029000000000000002,0.0021000000000000003,0.503,-0.674,-1.185
1701528248.635,19.609,19.609,-19.609,-0.0007,0.001,0.0083,0.256,-0.599,-0.905
1701528248.675,19.609,19.609,-19.609,-0.0002,0.0031000000000000003,0.0009000000000000001,0.115,-0.514,-0.6960000000000001
1701528248.715,19.609,19.609,-19.609,0.0021000000000000003,0.0025,0.0151,-0.055,-0.364,-0.378
1701528248.7549999,19.609,19.609,-19.609,0.001,-0.0006000000000000001,0.0076,-0.158,-0.252,-0.157
1701528248.795,19.609,19.609,-19.609,0.0012000000000000001,0.0009000000000000001,0.0028,-0.28400000000000003,-0.122,0.115
1701528248.835,19.609,19.609,-19.609,0.0025,0.0021000000000000003,0.0029000000000000002,-0.368,-0.082,0.298
1701528248.875,19.609,19.609,-19.609,0.0007,0.0001,0.0106,-0.501,-0.004,0.5760000000000001
1701528248.915,19.609,19.609,-19.609,0.0014,0.001,0.0041,-0.633,0.117,0.8220000000000001
1701528248.955,19.609,19.609,-19.609,0.0006000000000000001,-0.00030000000000000003,0.004200000000000001,-0.802,0.333,1.247
1701528248.995,19.609,19.609,-19.609,0.0015,0.002,0.0025,-0.903,0.378,1.582
1701528249.035,19.609,19.609,-19.609,0.002,0.0025,0.0264,-1.033,0.333,1.932
1701528249.075,19.609,19.609,-19.609,0.0013000000000000002,0.0018000000000000002,0.0198,-0.916,0.329,1.945
1701528249.115,19.609,19.609,-19.609,-0.002,0.0005,0.007,-0.761,0.303,1.833
1701528249.155,19.609,19.609,-19.609,0.0008,0.0023,0.0045000000000000005,-0.656,0.233,1.702
1701528249.195,19.609,19.609,-19.609,0.0018000000000000002,0.0034000000000000002,0.0012000000000000001,-0.47100000000000003,0.263,1.482
1701528249.235,19.609,19.609,-19.609,0.0012000000000000001,0.0029000000000000002,0.0,-0.321,0.187,1.249
1701528249.275,19.609,19.609,-19.609,0.0009000000000000001,0.0008,0.0115,-0.17500000000000002,0.17,1.0150000000000001
1701528249.315,19.609,19.609,-19.609,0.001,0.0022,0.0007,-0.121,0.11800000000000001,0.932
1701528249.355,19.609,19.609,-19.609,0.0022,0.0025,-0.01,-0.157,0.012,0.917
1701528249.395,19.609,19.609,-19.609,0.0024000000000000002,0.0015,0.0076,-0.06,-0.017,0.687
1701528249.435,19.609,19.609,-19.609,0.0015,0.0039000000000000003,-0.0045000000000000005,0.034,-0.039,0.42
1701528249.475,19.609,19.609,-19.609,0.0025,0.0029000000000000002,0.0054,0.052000000000000005,-0.053,0.256
