timestamp,ch1
1701527099.212,-12518.005075216899
1701527099.2159998,-12536.154691714608
1701527099.2199998,-12521.894278752123
1701527099.224,-12526.990476487932
1701527099.228,-12520.061435706788
1701527099.2319999,-12531.14790095662
1701527099.2359998,-12538.188700460041
1701527099.24,-12513.691188537025
1701527099.244,-12508.170307656565
1701527099.248,-12506.203354144496
1701527099.2519999,-12493.03817666032
1701527099.2559998,-12482.890484677611
1701527099.26,-12479.694185220504
1701527099.264,-12495.787441228324
1701527099.268,0.0
1701527099.2719998,-11404.06118679776
1701527099.2759998,-11399.300265228781
1701527099.28,-11387.453840667467
1701527099.284,-11393.086480270205
1701527099.2879999,-11398.249733239381
1701527099.292,-11409.291495000303
1701527099.296,-11407.570410677245
1701527099.3,-11408.30801824427
1701527099.3040001,-11404.128242031127
1701527099.308,-11403.122413530638
1701527099.312,-11401.78130886332
1701527099.316,-11412.443090968502
1701527099.3200002,-11405.894029843097
1701527099.3240001,-11406.810451365764
1701527099.328,-11405.78227112082
1701527099.332,-11395.656930882566
1701527099.336,-11394.025253537327
1701527099.3400002,-11402.384805963613
1701527099.344,-11403.144765275094
1701527099.348,-11401.356625718669
1701527099.352,-11397.378015205624
1701527099.356,-11407.63746591061
1701527099.3600001,-11407.570410677245
1701527099.364,-11405.78227112082
1701527099.368,-11411.616076423656
1701527099.372,-11422.389617251112
1701527099.376,-11418.88039337163
1701527099.3799999,-11416.35464624818
1701527099.384,-11410.096157800694
1701527099.388,-11427.396408009101
1701527099.392,-11419.461538727468
1701527099.396,-11416.68992241501
1701527099.4,-11427.843442898207
1701527099.404,-11418.992152093906
1701527099.408,-11408.643294411098
1701527099.412,-11414.477099713935
1701527099.416,-11405.625808909632
1701527099.42,-11406.430471710024
1701527099.424,-11410.96787583445
1701527099.428,-11404.977608320429
1701527099.432,-11412.979532835428
1701527099.4359999,-11417.651047426587
1701527099.44,-11409.090329300205
1701527099.444,-11425.161233563571
1701527099.448,-11431.352666777691
1701527099.452,-11425.161233563571
1701527099.4559999,-11415.929963103528
1701527099.4599998,-11425.161233563571
1701527099.464,-11430.100969088195
1701527099.468,-11437.87937615864
1701527099.472,-11432.939640634018
1701527099.4759998,-11425.228288796938
1701527099.48,-11433.096102845206
1701527099.484,-11432.380847022636
1701527099.488,-11428.916326632063
1701527099.4919999,-11415.326466003236
1701527099.4959998,-11419.26037302737
1701527099.5,-11416.444053226001
1701527099.504,-11408.799756622286
1701527099.508,-11415.17000379205
1701527099.5119998,-11422.926059118041
1701527099.5159998,-11412.532497946322
1701527099.52,-11422.50137597339
1701527099.524,-11425.854137641685
1701527099.5279999,-11418.50041371589
1701527099.532,-11403.211820508459
1701527099.536,-11399.099099528683
1701527099.54,-11407.659817655065
1701527099.5440001,-11418.008675337873
1701527099.548,-11416.511108459366
1701527099.552,-11431.68794294452
1701527099.556,-11422.277858528836
1701527099.5600002,-11411.459614212468
1701527099.5640001,-11419.394483494101
1701527099.568,-11419.662704427565
1701527099.572,-11419.238021282914
1701527099.576,-11413.091291557705
1701527099.5800002,-11418.58982069371
1701527099.584,-11415.952314847984
1701527099.588,-11418.947448604995
1701527099.592,-11419.819166638752
1701527099.596,-11416.779329392832
1701527099.6000001,-11410.856117112175
1701527099.604,-11418.925096860541
1701527099.608,-11428.603402209688
1701527099.612,-11437.722913947453
1701527099.616,-11429.430416754534
1701527099.62,-11417.136957304116
1701527099.624,-11417.651047426587
1701527099.628,-11426.390579508612
1701527099.632,-11425.83178589723
1701527099.636,-11419.327428260736
1701527099.64,-11419.64035268311
1701527099.644,-11409.872640356141
1701527099.648,-11414.45474796948
1701527099.652,-11422.210803295471
1701527099.656,-11417.338123004214
1701527099.66,-11421.495547472901
1701527099.664,-11420.82499513924
1701527099.668,-11415.795852636797
1701527099.672,-11423.954239362984
1701527099.6759999,-11428.35753302068
1701527099.68,-11430.704466188487
1701527099.684,-11448.384696052635
1701527099.688,-11444.093161117216
1701527099.692,-11434.50426274589
1701527099.6959999,-11431.285611544325
1701527099.6999998,-11437.633506969632
1701527099.704,-11434.236041812426
1701527099.708,-11419.461538727468
1701527099.712,-11422.054341084284
1701527099.7159998,-11428.134015576126
1701527099.72,-11424.445977741001
1701527099.724,-11406.810451365764
1701527099.728,-11419.349780005192
1701527099.7319999,-11424.714198674465
1701527099.7359998,-11426.92702137554
1701527099.74,-11413.985361335917
1701527099.744,-11409.872640356141
1701527099.748,-11418.45571022698
1701527099.7519999,-11435.040704612817
1701527099.7559998,-11426.278820786336
1701527099.76,-11431.710294688975
1701527099.764,-11434.392504023614
1701527099.768,-11434.012524367872
1701527099.772,-11429.631582454633
1701527099.776,-11428.469291742957
1701527099.78,-11433.721951689953
1701527099.7840002,-11430.279783043836
1701527099.788,-11422.814300395763
1701527099.792,-11430.570355721755
1701527099.796,-11438.773445936853
1701527099.8000002,-11432.224384811449
1701527099.8040001,-11427.575221964744
1701527099.808,-11438.907556403585
1701527099.812,-11426.032951597328
1701527099.816,-11425.11653007466
1701527099.8200002,-11436.73943719142
1701527099.8240001,-11422.188451551016
1701527099.828,-11427.30700103128
1701527099.832,-11429.273954543347
1701527099.836,-11422.926059118041
1701527099.8400002,-11427.016428353361
1701527099.844,-11420.221498038949
1701527099.848,-11418.07573057124
1701527099.852,-11418.5451172048
1701527099.856,-11432.224384811449
1701527099.86,-11430.838576655218
1701527099.864,-11431.263259799869
1701527099.868,-11429.36336152117
1701527099.872,-11433.230213311937
1701527099.876,-11438.795797681309
1701527099.88,-11424.870660885652
1701527099.884,-11425.07182658575
1701527099.888,-11433.274916800847
1701527099.892,-11429.78804466582
1701527099.896,-11437.4993965029
1701527099.9,-11424.602439952188
1701527099.904,-11424.468329485457
1701527099.908,-11436.02418136885
1701527099.912,-11435.241870312915
1701527099.916,-11441.254489571393
1701527099.92,-11436.560623235777
1701527099.924,-11427.999905109395
1701527099.928,-11422.747245162398
1701527099.932,-11426.949373119996
1701527099.9359999,-11432.6490679561
1701527099.9399998,-11436.6500302136
1701527099.944,-11439.354591292691
1701527099.948,-11436.940602891518
1701527099.952,-11437.342934291713
1701527099.9559999,-11437.722913947453
1701527099.96,-11432.425550511545
1701527099.964,-11432.760826678375
1701527099.968,-11434.50426274589
1701527099.972,-11437.745265691909
1701527099.9759998,-11436.02418136885
1701527099.98,-11433.83371041223
1701527099.984,-11443.064980872272
1701527099.988,-11436.337105791225
1701527099.9919999,-11425.272992285847
1701527099.9959998,-11432.11262608917
1701527100.0,-11436.73943719142
1701527100.004,-11435.890070902118
1701527100.008,-11440.427475026545
1701527100.012,-11438.795797681309
1701527100.016,-11435.040704612817
1701527100.02,-11439.30988780378
1701527100.0240002,-11440.919213404562
1701527100.028,-11457.906539190595
1701527100.032,-11459.582920024744
1701527100.036,-11442.439132027523
1701527100.0400002,-11449.032896641838
1701527100.0440001,-11449.859911186686
1701527100.048,-11451.111608876183
1701527100.052,-11432.760826678375
1701527100.056,-11437.745265691909
1701527100.0600002,-11451.715105976476
1701527100.0640001,-11451.849216443208
1701527100.068,-11456.297213589814
1701527100.072,-11462.287481103836
1701527100.076,-11456.587786267733
1701527100.0800002,-11451.044553642816
1701527100.084,-11442.953222149996
1701527100.088,-11426.748207419898
1701527100.092,-11437.857024414185
1701527100.096,-11440.606288982188
1701527100.1,-11451.826864698753
1701527100.104,-11444.78606519533
1701527100.108,-11443.623774483654
1701527100.112,-11451.290422831826
1701527100.116,-11458.264167101881
1701527100.1200001,-11455.492550789422
1701527100.124,-11468.79183874033
1701527100.128,-11463.561530537789
1701527100.132,-11455.157274622594
1701527100.136,-11468.188341640038
1701527100.14,-11486.114440693193
1701527100.144,-11473.396298098123
1701527100.148,-11459.6052717692
1701527100.152,-11469.417687585079
1701527100.156,-11479.252455145413
1701527100.16,-11472.189303897538
