timestamp,ch1
1701528248.395,-27944.597952913995
1701528248.399,-27982.662973721384
1701528248.4029999,-27970.61538345997
1701528248.407,-27948.53185993813
1701528248.411,-27926.67185386084
1701528248.415,-27938.741795866707
1701528248.419,-27960.378284499442
1701528248.423,-27966.815586902572
1701528248.427,-27992.564796515086
1701528248.431,-27974.191662572823
1701528248.435,-27967.91082238088
1701528248.439,-27938.317112722056
1701528248.443,-27953.13631929592
1701528248.447,-27981.500683009708
1701528248.451,0.0
1701528248.455,-29551.196640872557
1701528248.4589999,-29549.56496352732
1701528248.463,-29546.07809139229
1701528248.467,-29548.04504490436
1701528248.471,-29534.36577729771
1701528248.475,-29555.935210697084
1701528248.4789999,-29563.735969511985
1701528248.4829998,-29558.639771776176
1701528248.487,-29560.159690399134
1701528248.491,-29532.4211755301
1701528248.495,-29493.08210528876
1701528248.4989998,-29499.11707629169
1701528248.503,-29502.581596682263
1701528248.507,-29508.773029896383
1701528248.511,-29491.852759343717
1701528248.5149999,-29473.814901568283
1701528248.5189998,-29477.413532425588
1701528248.523,-29482.35326795021
1701528248.527,-29476.921794047572
1701528248.531,-29487.98590755295
1701528248.5349998,-29484.007297039905
1701528248.5389998,-29476.07242775827
1701528248.543,-29468.852814299207
1701528248.547,-29476.340648691734
1701528248.5509999,-29468.361075921188
1701528248.555,-29476.720628347473
1701528248.559,-29464.91890727507
1701528248.563,-29451.507860601887
1701528248.5670002,-29456.604058337696
1701528248.571,-29497.664212902095
1701528248.575,-29488.879977331162
1701528248.579,-29468.69635208802
1701528248.5830002,-29451.530212346344
1701528248.5870001,-29426.473906811945
1701528248.591,-29424.43989806651
1701528248.595,-29431.145421403104
1701528248.599,-29441.226058152446
1701528248.6030002,-29441.002540707894
1701528248.607,-29449.809128023284
1701528248.611,-29448.266857655868
1701528248.615,-29449.96559023447
1701528248.619,-29443.237715153424
1701528248.6230001,-29428.262046368367
1701528248.627,-29426.987996934415
1701528248.631,-29426.608017278675
1701528248.635,-29422.472944554444
1701528248.639,-29414.87335143964
1701528248.643,-29414.471020039444
1701528248.647,-29415.96858691795
1701528248.651,-29417.376746818634
1701528248.655,-29395.270871552333
1701528248.659,-29383.78207490231
1701528248.663,-29405.083287368216
1701528248.667,-29405.53032225732
1701528248.671,-29384.296165024778
1701528248.675,-29376.473054465423
1701528248.679,-29384.81025514725
1701528248.683,-29408.033717636314
1701528248.687,-29407.877255425126
1701528248.691,-29387.336002270702
1701528248.695,-29380.965755100937
1701528248.699,-29371.510967196344
1701528248.703,-29357.652885634052
1701528248.707,-29374.640211420086
1701528248.711,-29379.781112644807
1701528248.715,-29356.66940887802
1701528248.7189999,-29361.027999046804
1701528248.7229998,-29371.80153987426
1701528248.727,-29351.95319079795
1701528248.731,-29347.907525051538
1701528248.735,-29352.869612320617
1701528248.7389998,-29351.66261812003
1701528248.743,-29344.95709478344
1701528248.747,-29332.037786488272
1701528248.751,-29325.488725362866
1701528248.7549999,-29325.645187574053
1701528248.7589998,-29330.070832976206
1701528248.763,-29328.28269341978
1701528248.767,-29316.14569618055
1701528248.771,-29306.556797809222
1701528248.7749999,-29307.204998398425
1701528248.7789998,-29311.250664144834
1701528248.783,-29299.873626217086
1701528248.787,-29306.4673908314
1701528248.791,-29290.307079590213
1701528248.795,-29282.863948686594
1701528248.799,-29297.303175604724
1701528248.803,-29297.347879093635
1701528248.8070002,-29287.17783536647
1701528248.811,-29295.93971919295
1701528248.815,-29275.42081778298
1701528248.819,-29257.517070474278
1701528248.8230002,-29260.936887375938
1701528248.8270001,-29273.6103264821
1701528248.831,-29269.36349503559
1701528248.835,-29248.196393036415
1701528248.839,-29239.92624758795
1701528248.8430002,-29239.523916187754
1701528248.8470001,-29244.083672056637
1701528248.851,-29241.155593532992
1701528248.855,-29225.621131136555
1701528248.859,-29234.31595972967
1701528248.8630002,-29251.683265171443
1701528248.867,-29253.4043494945
1701528248.871,-29235.99234056382
1701528248.875,-29216.613378121066
1701528248.879,-29214.98170077583
1701528248.883,-29203.15762795897
1701528248.887,-29210.779572818232
1701528248.891,-29206.756258816276
1701528248.895,-29203.2917384257
1701528248.899,-29184.76214227225
1701528248.903,-29188.271366151737
1701528248.907,-29185.991488217296
1701528248.911,-29183.95747947186
1701528248.915,-29204.766953559752
1701528248.919,-29204.029345992727
1701528248.923,-29195.53568309971
1701528248.927,-29179.39772360298
1701528248.931,-29174.368581100534
1701528248.935,-29172.803958988665
1701528248.939,-29163.25976410625
1701528248.943,-29180.20238640337
1701528248.947,-29160.443444304878
1701528248.951,-29158.968229170827
1701528248.955,-29159.214098359836
1701528248.9589999,-29139.14223183897
1701528248.9629998,-29130.939141623872
1701528248.967,-29146.67476972041
1701528248.971,-29132.459060246834
1701528248.975,-29131.319121279616
1701528248.9789999,-29155.749577969265
1701528248.983,-29135.074214348104
1701528248.987,-29118.8244961291
1701528248.991,-29134.068385847615
1701528248.995,-29159.370560571024
1701528248.9989998,-29160.175223371414
1701528249.003,-29142.539696996177
1701528249.007,-29130.559161968133
1701528249.011,-29133.397833513958
1701528249.0149999,-29172.558089799655
1701528249.0189998,-29164.19853737337
1701528249.023,-29158.543546026176
1701528249.027,-29155.682522735897
1701528249.031,-29164.042075162182
1701528249.035,-29150.273400577713
1701528249.039,-29143.612580730034
1701528249.043,-29150.72043546682
1701528249.0470002,-29146.183031342392
1701528249.051,-29173.96624970034
1701528249.055,-29181.275270137226
1701528249.059,-29154.922563424418
1701528249.0630002,-29165.606697274055
1701528249.0670002,-29173.698028766878
1701528249.071,-29164.958496684852
1701528249.075,-29173.563918300144
1701528249.079,-29170.546432798677
1701528249.0830002,-29175.95555495686
1701528249.0870001,-29182.90694748246
1701528249.091,-29185.857377750563
1701528249.095,-29186.88555799551
1701528249.099,-29173.452159577868
1701528249.1030002,-29179.26361313625
1701528249.107,-29202.800000047686
1701528249.111,-29218.222703721847
1701528249.115,-29198.709630812366
1701528249.119,-29192.071162709137
1701528249.123,-29201.68241282492
1701528249.127,-29209.796096062197
1701528249.131,-29200.788343046708
1701528249.135,-29190.886520253007
1701528249.139,-29207.471514638844
1701528249.1430001,-29208.700860583886
1701528249.147,-29227.610436393075
1701528249.151,-29217.149819987993
1701528249.155,-29209.05848849517
1701528249.159,-29214.266444953257
1701528249.163,-29212.075973996638
1701528249.167,-29221.17313398995
1701528249.171,-29212.25478795228
1701528249.175,-29215.942825787406
1701528249.179,-29229.35387246059
1701528249.183,-29231.723157372853
1701528249.187,-29212.523008885746
1701528249.191,-29214.892293798006
1701528249.195,-29228.5492096602
1701528249.199,-29221.866038068063
1701528249.2029998,-29228.72802361584
1701528249.207,-29219.72027060035
1701528249.211,-29214.244093208803
1701528249.215,-29217.708613599374
1701528249.2189999,-29241.870849355564
1701528249.223,-29243.390767978522
1701528249.227,-29257.18179430745
1701528249.231,-29249.828070381653
1701528249.235,-29265.451939755912
1701528249.2389998,-29268.89410840203
1701528249.243,-29267.88827990154
1701528249.247,-29276.113721861093
1701528249.251,-29279.488835273845
1701528249.2549999,-29251.146823304516
1701528249.2589998,-29270.771654936274
1701528249.263,-29306.04270768675
1701528249.267,-29304.41103034151
1701528249.271,-29286.954317921918
1701528249.275,-29266.03308511175
1701528249.279,-29262.523861232265
1701528249.283,-29270.570489236175
1701528249.2870002,-29265.22842231136
1701528249.2910001,-29268.916460146484
1701528249.295,-29291.581129024165
1701528249.299,-29295.827960470673
1701528249.3030002,-29289.83769295665
1701528249.3070002,-29295.22446337038
1701528249.311,-29310.736574022365
1701528249.315,-29315.609254313622
1701528249.319,-29319.140829937558
1701528249.3230002,-29321.532466594275
1701528249.3270001,-29312.167085667505
1701528249.331,-29326.069870718704
1701528249.335,-29323.968806739904
1701528249.339,-29335.770527812307
1701528249.3430002,-29341.917257537516
1701528249.3470001,-29345.784109328284
