timestamp,ch1
1701528507.014,-31627.628997281674
1701528507.018,-31634.87096248519
1701528507.0219998,-31623.717442001995
1701528507.026,-31629.707709516017
1701528507.03,-31625.326767602775
1701528507.034,-31626.73492750346
1701528507.0379999,-31630.82529673878
1701528507.042,-31634.51333457391
1701528507.046,-31641.420023610597
1701528507.05,0.0
1701528507.054,-28079.75895163524
1701528507.0579998,-28110.60435898356
1701528507.062,-28092.812370397136
1701528507.066,-28101.9318821349
1701528507.07,-28119.746222465783
1701528507.074,-28097.66269894394
1701528507.0779998,-28051.46164315482
1701528507.082,-28021.21973290679
1701528507.086,-28055.820233323604
1701528507.09,-28063.442178182864
1701528507.094,-28089.191387795378
1701528507.098,-28093.393515752974
1701528507.102,-28096.36629776553
1701528507.1060002,-28064.64917238345
1701528507.1100001,-28067.376085206997
1701528507.114,-28068.851300341048
1701528507.118,-28115.633501486005
1701528507.1220002,-28079.021344068213
1701528507.1260002,-28068.761893363226
1701528507.13,-28099.853169900558
1701528507.134,-28078.395495223464
1701528507.138,-28013.21780839179
1701528507.1420002,-28057.78718683567
1701528507.1460001,-28090.84541688507
1701528507.15,-28029.40047137743
1701528507.154,-28010.1109159125
1701528507.158,-28021.68911954035
1701528507.1620002,-28066.07968402859
1701528507.1660001,-28109.218550827332
1701528507.17,-28061.0728932706
1701528507.174,-28048.891192542458
1701528507.178,-28069.566556163616
1701528507.182,-28038.899962770938
1701528507.186,-28079.066047557124
1701528507.19,-28103.60826296905
1701528507.194,-28077.99316382327
1701528507.198,-28080.071876057613
1701528507.2020001,-28120.90851317746
1701528507.206,-28090.577195951606
1701528507.21,-28063.196308993854
1701528507.214,-28076.964983578324
1701528507.218,-28074.103960288045
1701528507.2220001,-28042.9679802618
1701528507.226,-28028.4169946214
1701528507.23,-28057.60837288003
1701528507.234,-28067.84547184056
1701528507.238,-28093.348812264063
1701528507.242,-28065.18561425038
1701528507.246,-28078.440198712375
1701528507.25,-28062.70457061584
1701528507.254,-28039.12348021549
1701528507.258,-28113.599492740574
1701528507.2619998,-28098.623823955517
1701528507.266,-28049.271172198198
1701528507.27,-28066.705532873337
1701528507.274,-28095.56163496514
1701528507.2779999,-28070.102998030547
1701528507.282,-28081.45768421384
1701528507.286,-28043.34795991754
1701528507.29,-28040.196363949344
1701528507.294,-28046.74542507475
1701528507.2979999,-28026.762965531703
1701528507.302,-28044.867878540503
1701528507.306,-28110.358489794555
1701528507.31,-28116.773440453228
1701528507.314,-28066.258497984232
1701528507.3179998,-28087.51500696123
1701528507.322,-28148.46821409085
1701528507.326,-28080.585966180082
1701528507.33,-28044.420843651398
1701528507.334,-28056.78135833518
1701528507.338,-28053.518003644705
1701528507.342,-28061.564631648616
1701528507.3460002,-28037.78237554817
1701528507.3500001,-28012.614311291494
1701528507.354,-28021.555009073618
1701528507.358,-27970.481272993242
1701528507.3620002,-27987.28978482363
1701528507.3660002,-28054.859108312026
1701528507.3700001,-28075.780341122194
1701528507.374,-28146.85888849007
1701528507.378,-28153.497356593296
1701528507.3820002,-28085.12337030451
1701528507.3860002,-28045.717244829804
1701528507.39,-28064.582117150083
1701528507.394,-28060.06706477011
1701528507.398,-28040.50928837172
1701528507.4020002,-28035.055462724624
1701528507.4060001,-28061.676390370892
1701528507.41,-28043.750291317738
