timestamp,ch1
1701526953.968,-21650.34671429953
1701526953.972,-21661.63434524946
1701526953.9759998,-21663.757760972712
1701526953.98,-21653.76653120119
1701526953.984,-21649.94438289933
1701526953.988,-21650.302010810618
1701526953.9919999,-21645.228164819262
1701526953.996,-21652.872461422976
1701526954.0,-21654.101807368017
1701526954.004,-21648.89385090993
1701526954.008,-21647.86567066499
1701526954.0119998,-21649.65381022141
1701526954.016,-21657.29810682513
1701526954.02,-21658.639211492446
1701526954.024,0.0
1701526954.0279999,-14932.261697323525
1701526954.0319998,-14933.021656635006
1701526954.036,-14924.818566419908
1701526954.04,-14920.683493695677
1701526954.044,-14917.375435516291
1701526954.048,-14920.594086717856
1701526954.052,-14922.248115807548
1701526954.056,-14938.184909604182
1701526954.0600002,-14920.504679740034
1701526954.0640001,-14917.196621560648
1701526954.068,-14911.608685446821
1701526954.072,-14911.407519746725
1701526954.0760002,-14915.676702937688
1701526954.0800002,-14920.482327995578
1701526954.084,-14935.279182824992
1701526954.088,-14930.160633344727
1701526954.092,-14948.734932987087
1701526954.0960002,-14912.994493603052
1701526954.1000001,-14903.919685354196
1701526954.104,-14897.460031206612
1701526954.108,-14909.865249379309
1701526954.112,-14928.95363914414
1701526954.1160002,-14913.307418025426
1701526954.1200001,-14912.480403480578
1701526954.124,-14913.32976976988
1701526954.128,-14906.914819111207
1701526954.132,-14905.32784525488
1701526954.136,-14910.893429624251
1701526954.14,-14919.18592681717
1701526954.144,-14920.61643846231
1701526954.148,-14913.352121514336
1701526954.152,-14905.014920832506
1701526954.1560001,-14924.483290253078
1701526954.16,-14922.471633252102
1701526954.164,-14916.727234927088
1701526954.168,-14915.453185493136
1701526954.172,-14900.678682408177
1701526954.176,-14897.169458528693
1701526954.18,-14900.812792874909
1701526954.184,-14887.938188068652
1701526954.188,-14890.195714258638
1701526954.192,-14911.362816257813
1701526954.196,-14910.513449968512
1701526954.2,-14915.363778515313
1701526954.204,-14922.471633252102
1701526954.208,-14916.995455860551
1701526954.212,-14899.538743440957
1701526954.2159998,-14890.866266592297
1701526954.22,-14908.61355168981
1701526954.224,-14912.793327902953
1701526954.228,-14907.741833656053
1701526954.2319999,-14918.917705883707
1701526954.236,-14895.671891650189
1701526954.24,-14890.75450787002
1701526954.244,-14909.194697045648
1701526954.248,-14905.260790021515
1701526954.2519999,-14905.640769677255
1701526954.256,-14897.549438184435
1701526954.26,-14899.538743440957
1701526954.264,-14914.067377336905
1701526954.268,-14915.09555758185
1701526954.2719998,-14897.23651376206
1701526954.276,-14884.451315933624
1701526954.28,-14898.085880051362
1701526954.284,-14895.671891650189
1701526954.288,-14907.227743533582
1701526954.292,-14905.864287121807
1701526954.296,-14902.198601031138
1701526954.3000002,-14894.71076663861
1701526954.3040001,-14907.607723189321
1701526954.308,-14907.495964467045
1701526954.312,-14899.963426585608
1701526954.3160002,-14908.52414471199
1701526954.3200002,-14912.435699991669
1701526954.3240001,-14923.700979197143
1701526954.328,-14930.38415078928
1701526954.332,-14914.626170948288
1701526954.3360002,-14900.90219985273
1701526954.3400002,-14907.026577833483
1701526954.344,-14900.812792874909
1701526954.348,-14904.277313265482
1701526954.352,-14910.580505201879
1701526954.3560002,-14903.874981865285
1701526954.3600001,-14904.880810365774
1701526954.364,-14920.86230765132
1701526954.368,-14914.603819203832
1701526954.372,-14913.486231981067
1701526954.376,-14898.264694007004
1701526954.38,-14905.439603977156
1701526954.384,-14913.799156403442
1701526954.388,-14923.611572219323
1701526954.392,-14930.607668233833
1701526954.3960001,-14914.201487803637
1701526954.4,-14915.453185493136
1701526954.404,-14903.47265046509
1701526954.408,-14898.465859707101
1701526954.412,-14889.23458924706
1701526954.4160001,-14891.358004970314
1701526954.42,-14907.451260978134
1701526954.424,-14928.417197277213
1701526954.428,-14924.349179786346
1701526954.432,-14911.832202891375
1701526954.436,-14911.161650557717
1701526954.44,-14915.497888982045
1701526954.444,-14904.009092332017
1701526954.448,-14919.498851239545
1701526954.452,-14909.865249379309
1701526954.4559999,-14908.90412436773
1701526954.46,-14918.873002394797
