timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1701528846.845,19.609,19.609,-19.609,-0.0017000000000000001,0.0027,-0.0071,0.109,-0.8220000000000001,-0.215
1701528846.885,19.609,19.609,-19.609,-0.0014,0.0004,-0.0123,0.006,-0.112,-0.117
1701528846.925,19.609,19.609,-19.609,-0.0007,0.0,0.0151,0.01,-0.109,-0.115
1701528846.965,19.609,19.609,-19.609,-0.0004,0.0015,-0.0045000000000000005,0.015,-0.10300000000000001,-0.116
1701528847.005,19.609,19.609,-19.609,-0.0025,0.0017000000000000001,-0.0054,0.012,-0.1,-0.125
1701528847.045,19.609,19.609,-19.609,-0.0032,0.0023,0.0126,0.012,-0.08600000000000001,-0.11
1701528847.085,19.609,19.609,-19.609,0.0006000000000000001,0.0016,0.0063,0.005,-0.069,-0.11
1701528847.125,19.609,19.609,-19.609,-0.002,0.0005,0.0058000000000000005,0.0,-0.051000000000000004,-0.10300000000000001
1701528847.165,19.609,19.609,-19.609,0.00030000000000000003,0.0022,0.0031000000000000003,0.002,-0.05,-0.093
1701528847.205,19.609,19.609,-19.609,0.00030000000000000003,0.0004,0.0089,0.0,-0.04,-0.091
1701528847.245,19.609,19.609,-19.609,-0.0004,0.0006000000000000001,0.008400000000000001,-0.011,-0.034,-0.092
1701528847.2849998,19.609,19.609,-19.609,-0.0043,0.0021000000000000003,0.0023,-0.005,-0.033,-0.091
1701528847.325,19.609,19.609,-19.609,0.0,0.0027,0.0014,-0.005,-0.034,-0.10400000000000001
1701528847.365,19.609,19.609,-19.609,-0.0002,0.0037,0.0094,-0.005,-0.034,-0.096
1701528847.405,19.609,19.609,-19.609,-0.0016,0.001,0.0023,-0.009000000000000001,-0.031,-0.094
1701528847.445,19.609,19.609,-19.609,0.00030000000000000003,0.0023,0.0032,-0.001,-0.043000000000000003,-0.10300000000000001
1701528847.485,19.609,19.609,-19.609,-0.0036000000000000003,0.0004,0.0103,0.002,-0.014,-0.094
1701528847.5249999,19.609,19.609,-19.609,-0.0021000000000000003,0.0009000000000000001,0.0007,0.026000000000000002,-0.046,-0.096
1701528847.565,19.609,19.609,-19.609,-0.0009000000000000001,-0.0018000000000000002,-0.0031000000000000003,-0.014,-0.037,-0.089
1701528847.605,19.609,19.609,-19.609,0.0016,0.0022,0.0063,-0.011,-0.042,-0.094
1701528847.645,19.609,19.609,-19.609,-0.0011,0.0022,0.0097,-0.003,-0.045,-0.091
1701528847.685,19.609,19.609,-19.609,-0.0017000000000000001,0.0025,0.0114,-0.011,-0.052000000000000005,-0.101
1701528847.725,19.609,19.609,-19.609,-0.0041,0.00030000000000000003,0.0004,-0.005,-0.04,-0.099
1701528847.7649999,19.609,19.609,-19.609,0.0,0.0013000000000000002,0.0137,0.006,-0.054,-0.097
1701528847.805,19.609,19.609,-19.609,-0.0006000000000000001,0.0008,-0.0031000000000000003,0.012,-0.046,-0.099
1701528847.845,19.609,19.609,-19.609,-0.0034000000000000002,-0.0001,0.027800000000000002,-0.006,-0.042,-0.094
1701528847.885,19.609,19.609,-19.609,-0.0018000000000000002,-0.0004,0.0016,0.014,-0.037,-0.096
1701528847.925,19.609,19.609,-19.609,-0.0012000000000000001,0.0028,-0.0143,-0.004,-0.033,-0.094
1701528847.965,19.609,19.609,-19.609,-0.0004,0.004,0.006500000000000001,-0.005,-0.029,-0.091
1701528848.0049999,19.609,19.609,-19.609,0.0009000000000000001,0.0039000000000000003,0.0013000000000000002,-0.003,-0.034,-0.093
1701528848.045,19.609,19.609,-19.609,-0.0025,0.0012000000000000001,-0.0015,0.0,-0.034,-0.097
1701528848.085,19.609,19.609,-19.609,-0.0021000000000000003,-0.0004,0.0046,0.005,-0.04,-0.094
1701528848.125,19.609,19.609,-19.609,0.0011,0.0031000000000000003,0.0057,0.017,-0.04,-0.09
1701528848.165,19.609,19.609,-19.609,-0.0005,0.0023,0.0109,0.008,-0.04,-0.094
1701528848.205,19.609,19.609,-19.609,-0.001,0.0004,-0.006900000000000001,0.018000000000000002,-0.045,-0.089
1701528848.245,19.609,19.609,-19.609,-0.0009000000000000001,0.0004,0.0103,0.003,-0.038,-0.101
1701528848.285,19.609,19.609,-19.609,-0.0002,0.0012000000000000001,-0.0047,-0.003,-0.033,-0.097
1701528848.325,19.609,19.609,-19.609,-0.0018000000000000002,0.0007,0.017,0.007,-0.047,-0.1
1701528848.365,19.609,19.609,-19.609,-0.001,0.00030000000000000003,-0.0045000000000000005,0.004,-0.048,-0.10400000000000001
1701528848.405,19.609,19.609,-19.609,-0.0021000000000000003,0.001,0.0064,-0.003,-0.039,-0.109
1701528848.445,19.609,19.609,-19.609,-0.0023,0.0015,0.0025,0.003,-0.044,-0.097
1701528848.485,19.609,19.609,-19.609,-0.0021000000000000003,0.0007,0.0137,0.002,-0.05,-0.098
1701528848.525,19.609,19.609,-19.609,-0.0005,0.003,0.002,0.009000000000000001,-0.047,-0.099
1701528848.565,19.609,19.609,-19.609,-0.0014,-0.001,0.0079,0.005,-0.045,-0.097
1701528848.605,19.609,19.609,-19.609,0.0018000000000000002,0.0025,0.013000000000000001,-0.002,-0.045,-0.093
1701528848.645,19.609,19.609,-19.609,-0.0002,0.0014,0.0142,0.0,-0.042,-0.093
1701528848.685,19.609,19.609,-19.609,-0.0025,0.0026000000000000003,-0.0071,0.003,-0.047,-0.093
1701528848.725,19.609,19.609,-19.609,0.0001,0.0014,-0.0033,-0.001,-0.037,-0.109
1701528848.765,19.609,19.609,-19.609,-0.0011,0.0012000000000000001,0.0207,0.0,-0.034,-0.095
1701528848.805,19.609,19.609,-19.609,-0.001,-0.0008,-0.0006000000000000001,-0.003,-0.037,-0.089
1701528848.845,19.609,19.609,-19.609,0.0009000000000000001,0.004200000000000001,0.0071,-0.008,-0.041,-0.091
1701528848.885,19.609,19.609,-19.609,-0.0014,0.0006000000000000001,0.0007,0.007,-0.036000000000000004,-0.091
1701528848.925,19.609,19.609,-19.609,-0.0013000000000000002,0.0021000000000000003,0.0083,-0.005,-0.033,-0.09
1701528848.965,19.609,19.609,-19.609,0.0015,0.0014,0.006200000000000001,-0.012,-0.028,-0.085
1701528849.005,19.609,19.609,-19.609,-0.0017000000000000001,0.0007,-0.0025,-0.009000000000000001,-0.033,-0.075
1701528849.045,19.609,19.609,-19.609,0.0,0.0023,-0.0007,-0.008,-0.026000000000000002,-0.09
1701528849.085,19.609,19.609,-19.609,-0.0009000000000000001,-0.0004,-0.004200000000000001,-0.052000000000000005,-0.036000000000000004,-0.079
