timestamp,ch1
1701526418.414,-14786.483619986013
1701526418.418,-14788.919960131641
1701526418.422,-14790.01519560995
1701526418.426,-14784.114335073751
1701526418.43,-14785.611901952256
1701526418.434,-14783.399079251181
1701526418.438,-14792.362128777759
1701526418.4420002,-14788.78584966491
1701526418.446,-14793.077384600329
1701526418.45,-14788.338814775803
1701526418.454,-14783.957872862564
1701526418.458,-14785.075460085329
1701526418.4620001,-14787.78002116442
1701526418.466,-14784.963701363053
1701526418.47,-14783.801410651377
1701526418.474,-14781.946215861586
1701526418.478,0.0
1701526418.482,-15005.061329014461
1701526418.486,-15003.384948180314
1701526418.49,-15008.615256382855
1701526418.494,-15009.73284360562
1701526418.498,-15019.366445465857
1701526418.5019999,-15008.883477316318
1701526418.506,-14992.745517819587
1701526418.51,-15012.862087829362
1701526418.514,-15011.319817461947
1701526418.518,-15005.463660414656
1701526418.522,-15016.460718686667
1701526418.526,-15011.453927928678
1701526418.53,-14998.15463997777
1701526418.534,-15008.548201149488
1701526418.5379999,-14981.256721169559
1701526418.542,-15005.307198203469
1701526418.546,-15016.371311708846
1701526418.55,-14996.232389954614
1701526418.554,-15044.892137633818
1701526418.5579998,-15036.711399163176
1701526418.562,-15019.321741976946
1701526418.566,-15006.357730192869
1701526418.57,-15024.775567624041
1701526418.574,-15014.180840752226
1701526418.5779998,-15026.295486247003
1701526418.5819998,-15026.317837991457
1701526418.586,-15009.174049994237
1701526418.59,-15005.463660414656
1701526418.5939999,-15012.459756429167
1701526418.5979998,-15012.079776773428
1701526418.602,-15043.17105331076
1701526418.606,-15056.64915521731
1701526418.61,-15051.709419692686
1701526418.6139998,-15036.554936951989
1701526418.6179998,-15034.587983439922
1701526418.622,-15034.856204373385
1701526418.626,-15032.710436905676
1701526418.6299999,-15057.543224995521
1701526418.6339998,-15069.903739679306
1701526418.6379998,-15051.374143525856
1701526418.642,-15041.159396309782
1701526418.646,-15040.511195720577
1701526418.6499999,-15031.861070616374
1701526418.654,-15022.898021089795
1701526418.658,-15038.45483523069
1701526418.662,-15043.305163777492
1701526418.6660001,-15041.02528584305
1701526418.67,-15039.304201519992
1701526418.674,-15034.476224717644
1701526418.678,-15046.970849868161
1701526418.6820002,-15052.64819295981
1701526418.686,-15062.192387842226
1701526418.69,-15068.070896633972
1701526418.694,-15064.852245432407
1701526418.698,-15062.706477964697
1701526418.7020001,-15060.583062241443
1701526418.706,-15040.77941665404
1701526418.71,-15024.909678090773
1701526418.714,-15061.857111675396
1701526418.718,-15070.976623413162
1701526418.7220001,-15065.925129166262
1701526418.726,-15065.567501254976
1701526418.73,-15058.102018606904
1701526418.734,-15047.999030113106
1701526418.738,-15043.26046028858
1701526418.7419999,-15036.64434392981
1701526418.746,-15045.696800434209
1701526418.75,-15054.101056349404
1701526418.754,-15056.604451728399
1701526418.758,-15051.17297782576
1701526418.762,-15042.20992829918
1701526418.766,-15047.373181268356
1701526418.77,-15068.74144896763
1701526418.774,-15069.166132112281
1701526418.7779999,-15062.952347153707
1701526418.782,-15055.866844161374
1701526418.786,-15054.056352860494
1701526418.79,-15058.996088385116
1701526418.794,-15061.879463419851
1701526418.7979999,-15062.25944307559
1701526418.802,-15059.26430931858
1701526418.806,-15064.159341354292
1701526418.81,-15069.344946067924
1701526418.814,-15068.003841400605
1701526418.8179998,-15057.431466273245
1701526418.8219998,-15063.98052739865
1701526418.826,-15066.282757077546
1701526418.83,-15065.947480910718
1701526418.8339999,-15068.987318156638
1701526418.8379998,-15061.097152363916
1701526418.842,-15056.202120328204
1701526418.846,-15067.377992555857
1701526418.85,-15072.876521691862
1701526418.8539999,-15081.526646796066
1701526418.8579998,-15082.800696230019
1701526418.862,-15081.79486772953
1701526418.866,-15087.628673032365
1701526418.87,-15086.980472443161
1701526418.8739998,-15085.304091609014
1701526418.8779998,-15084.611187530898
1701526418.882,-15082.085440407449
1701526418.886,-15073.16709436978
1701526418.8899999,-15075.22345485967
1701526418.894,-15083.94063519724
1701526418.898,-15094.378899857868
1701526418.902,-15084.03004217506
1701526418.9060001,-15085.102925908915
1701526418.91,-15096.099984180926
1701526418.914,-15088.098059665926
1701526418.918,-15081.4595915627
1701526418.9220002,-15079.22441711717
1701526418.926,-15083.73946949714
1701526418.93,-15086.667548020787
1701526418.934,-15090.355585855912
1701526418.938,-15094.267141135591
1701526418.9420002,-15094.89298998034
1701526418.946,-15083.761821241596
1701526418.95,-15084.74529799763
1701526418.954,-15089.126239910871
1701526418.958,-15085.259388120103
1701526418.9620001,-15087.963949199195
1701526418.966,-15084.99116718664
1701526418.97,-15092.590760301444
1701526418.974,-15102.067899950493
1701526418.978,-15092.881332979363
1701526418.9819999,-15092.724870768176
1701526418.986,-15095.004748702617
1701526418.99,-15086.824010231974
1701526418.994,-15093.194257401736
1701526418.998,-15103.967798229194
1701526419.002,-15098.022234204083
1701526419.006,-15104.347777884936
1701526419.01,-15104.727757540675
1701526419.014,-15096.010577203106
1701526419.018,-15075.782248471052
1701526419.022,-15071.177789113259
1701526419.026,-15087.114582909893
1701526419.03,-15096.636426047853
1701526419.034,-15107.789946531053
1701526419.0379999,-15110.360397143413
1701526419.042,-15110.583914587965
1701526419.046,-15108.348740142435
1701526419.05,-15083.717117752687
1701526419.054,-15065.165169854781
1701526419.0579998,-15058.347887795913
1701526419.0619998,-15074.687012992743
1701526419.066,-15100.190353416248
1701526419.07,-15096.479963836666
1701526419.074,-15096.6140743034
1701526419.0779998,-15102.269065650591
1701526419.082,-15098.625731304377
1701526419.086,-15100.302112138525
1701526419.09,-15114.339007656457
1701526419.0939999,-15114.27195242309
1701526419.0979998,-15113.601400089432
1701526419.102,-15089.4615160777
1701526419.106,-15075.759896726597
1701526419.11,-15086.868713720885
1701526419.1139998,-15095.675301036275
1701526419.1179998,-15092.657815534809
1701526419.122,-15083.203027630214
1701526419.126,-15094.89298998034
1701526419.1299999,-15088.478039321666
1701526419.134,-15096.770536514585
1701526419.138,-15114.540173356554
1701526419.142,-15125.13490022837
1701526419.1460001,-15115.456594879222
1701526419.15,-15115.098966967937
1701526419.154,-15111.477984366178
1701526419.158,-15123.100891482938
1701526419.1620002,-15131.460443909222
1701526419.1660001,-15125.447824650744
1701526419.17,-15118.854060036429
1701526419.174,-15109.958065743216
1701526419.178,-15107.745243042142
1701526419.1820002,-15108.013463975605
1701526419.186,-15101.196181916737
1701526419.19,-15108.393443631345
1701526419.194,-15107.633484319866
1701526419.198,-15098.22339990418
1701526419.2020001,-15098.804545260018
1701526419.206,-15111.388577388356
1701526419.21,-15106.270027908091
1701526419.214,-15108.572257586988
1701526419.218,-15096.681129536764
1701526419.222,-15076.788076971541
1701526419.226,-15090.802620745018
1701526419.23,-15114.98720824566
1701526419.234,-15116.574182101987
1701526419.238,-15128.308847941023
1701526419.242,-15132.220403220703
1701526419.246,-15130.208746219725
1701526419.25,-15124.553754872531
1701526419.254,-15119.122280969892
1701526419.258,-15110.874487265884
1701526419.262,-15107.946408742238
1701526419.266,-15103.051376706528
1701526419.27,-15100.145649927337
1701526419.274,-15095.429431847268
1701526419.2779999,-15097.396385359334
1701526419.282,-15104.928923240772
1701526419.286,-15127.303019440535
1701526419.29,-15143.217461492713
1701526419.294,-15128.532365385578
1701526419.2979999,-15124.263182194612
1701526419.3019998,-15132.555679387533
1701526419.306,-15125.604286861932
1701526419.31,-15132.37686543189
1701526419.314,-15121.648028093343
1701526419.3179998,-15104.124260440381
1701526419.322,-15110.114527954403
1701526419.326,-15111.813260533007
1701526419.33,-15116.440071635256
1701526419.3339999,-15120.798661804041
1701526419.3379998,-15124.620810105898
1701526419.342,-15112.394405888845
1701526419.346,-15107.342911641947
1701526419.35,-15121.268048437601
1701526419.3539999,-15131.818071820508
1701526419.3579998,-15129.068807252504
1701526419.362,-15122.385635660368
1701526419.366,-15111.768557044097
1701526419.37,-15095.161210913804
1701526419.374,-15101.41969936129
1701526419.378,-15119.144632714348
1701526419.382,-15118.5187838696
1701526419.3860002,-15125.045493250549
1701526419.39,-15118.116452469403
1701526419.394,-15116.127147212881
1701526419.398,-15118.295266425046
1701526419.4020002,-15103.073728450981
1701526419.4060001,-15110.919190754796
1701526419.41,-15133.494452654655
1701526419.414,-15149.341839473467
1701526419.418,-15139.864699824418
1701526419.4220002,-15118.339969913957
1701526419.426,-15104.772461029586
1701526419.43,-15107.231152919669
1701526419.434,-15112.506164611123
1701526419.438,-15103.207838917715
1701526419.4420002,-15106.605304074921
1701526419.446,-15108.862830264907
1701526419.45,-15120.686903081763
1701526419.454,-15119.055225736527
1701526419.458,-15127.61594386291
1701526419.462,-15136.780159089585
1701526419.466,-15133.159176487825
1701526419.47,-15121.80449030453
1701526419.474,-15115.121318712392
1701526419.478,-15108.840478520451
1701526419.482,-15106.828821519473
1701526419.486,-15100.883257494363
1701526419.49,-15106.448841863734
1701526419.494,-15109.712196554208
1701526419.498,-15118.965818758705
1701526419.502,-15101.84438250594
1701526419.506,-15113.199068689237
1701526419.51,-15122.09506298245
1701526419.514,-15117.714121069208
1701526419.518,-15121.022179248594
1701526419.522,-15123.503222883133
1701526419.526,-15115.52365011259
1701526419.53,-15128.442958407755
1701526419.534,-15127.23596420717
1701526419.5379999,-15118.630542591876
1701526419.5419998,-15125.067844995005
1701526419.546,-15121.625676348887
1701526419.55,-15119.815185048008
1701526419.554,-15135.99784803365
1701526419.5579998,-15133.762673588119
1701526419.562,-15109.622789576388
1701526419.566,-15100.6150365609
1701526419.57,-15131.058112509027
1701526419.574,-15138.098912012449
1701526419.5779998,-15136.601345133942
1701526419.582,-15125.984266517671
1701526419.586,-15111.947370999738
1701526419.59,-15119.748129814641
1701526419.5939999,-15113.333179155969
1701526419.5979998,-15107.141745941848
1701526419.602,-15102.98432147316
1701526419.606,-15107.052338964028
1701526419.61,-15096.36820511439
1701526419.614,-15091.808449245507
1701526419.618,-15109.891010509851
1701526419.622,-15101.352644127923
1701526419.6260002,-15091.629635289864
1701526419.63,-15117.289437924557
1701526419.634,-15126.364246173413
1701526419.638,-15116.4177198908
1701526419.6420002,-15117.222382691192
1701526419.6460001,-15118.295266425046
1701526419.65,-15121.55862111552
1701526419.654,-15116.194202446248
1701526419.658,-15113.891972767351
1701526419.6620002,-15118.362321658413
1701526419.6660001,-15117.736472813664
1701526419.67,-15111.522687855087
1701526419.674,-15138.657705623831
1701526419.678,-15137.942449801261
