timestamp,ch1
1701526159.046,-14739.164976974127
1701526159.05,-14744.596450876768
1701526159.054,-14738.472072896013
1701526159.058,-14742.741256086978
1701526159.062,-14743.903546798652
1701526159.066,-14741.958945031041
1701526159.07,-14741.10957874174
1701526159.0740001,-14739.656715352145
1701526159.078,-14738.87440429621
1701526159.082,-14735.25342169445
1701526159.086,0.0
1701526159.09,-15033.559803194978
1701526159.094,-15036.443178229712
1701526159.098,-15034.364465995368
1701526159.102,-15025.870803102353
1701526159.106,-15029.335323492924
1701526159.11,-15024.216774012659
1701526159.114,-15015.007855297072
1701526159.118,-15000.993311523594
1701526159.122,-15000.501573145579
1701526159.126,-15007.743538349097
1701526159.1299999,-15009.196401738693
1701526159.1339998,-15003.608465624866
1701526159.138,-14990.53269511851
1701526159.142,-14988.811610795452
1701526159.146,-14985.615311338344
1701526159.1499999,-14985.257683427059
1701526159.154,-14984.363613648846
1701526159.158,-14977.479276356611
1701526159.162,-14971.332546631402
1701526159.166,-14978.954491490662
1701526159.1699998,-14981.212017680647
1701526159.174,-14977.188703678692
1701526159.178,-14977.255758912059
1701526159.182,-14979.490933357589
1701526159.1859999,-14975.95935773365
1701526159.1899998,-14972.830113509908
1701526159.194,-14974.73001178861
1701526159.198,-14967.532750074
1701526159.202,-14956.5803952909
1701526159.206,-14943.348162573358
1701526159.21,-14938.475482282101
1701526159.214,-14935.636810736278
1701526159.2180002,-14931.814662434419
1701526159.2220001,-14923.320999541404
1701526159.226,-14931.658200223232
1701526159.23,-14941.314153827925
1701526159.2340002,-14946.946793430663
1701526159.2380002,-14950.008982421039
1701526159.242,-14962.883587227296
1701526159.246,-14967.041011695983
1701526159.25,-14960.089619170383
1701526159.2540002,-14944.443398051668
1701526159.2580001,-14939.503662527046
1701526159.262,-14950.031334165495
1701526159.266,-14955.552215045956
1701526159.27,-14948.489063798079
1701526159.2740002,-14948.980802176095
1701526159.278,-14946.231537608093
1701526159.282,-14949.047857409461
1701526159.286,-14942.789368961976
1701526159.29,-14940.844767194363
1701526159.294,-14940.889470683274
1701526159.298,-14932.440511279168
1701526159.302,-14936.95556365914
1701526159.306,-14947.706752742142
1701526159.31,-14956.62509877981
1701526159.3140001,-14958.793217991975
1701526159.318,-14955.015773179028
1701526159.322,-14954.568738289921
1701526159.326,-14952.713543500131
1701526159.33,-14959.530825559
1701526159.334,-14966.303404128957
1701526159.338,-14974.037107710494
1701526159.342,-14977.613386823343
1701526159.346,-14971.600767564865
1701526159.35,-14956.736857502086
1701526159.354,-14946.924441686208
1701526159.358,-14957.899148213763
1701526159.362,-14972.15956117625
1701526159.366,-14969.946738475173
1701526159.37,-14969.410296608246
1701526159.3739998,-14962.05657268245
1701526159.378,-14964.895244228273
1701526159.382,-14966.459866340145
1701526159.386,-14970.617290808832
1701526159.3899999,-14979.423878124224
1701526159.394,-14983.223674681625
1701526159.398,-14980.943796747184
1701526159.402,-14986.263511927547
1701526159.406,-14978.708622301654
1701526159.4099998,-14977.434572867702
1701526159.414,-14986.710546816654
1701526159.418,-14993.281959686514
1701526159.422,-14985.637663082798
1701526159.4259999,-14986.598788094378
1701526159.4299998,-14990.331529418414
1701526159.434,-14985.592959593889
1701526159.438,-14985.034165982506
1701526159.442,-14988.655148584265
1701526159.446,-14996.165334721249
1701526159.45,-15007.49766916009
1701526159.454,-15002.915561546752
1701526159.4580002,-15009.285808716513
1701526159.4620001,-14996.433555654712
1701526159.466,-14988.878666028819
1701526159.47,-14990.465639885146
1701526159.4740002,-15005.888343559307
1701526159.4780002,-15015.186669252715
1701526159.482,-15014.136137263315
1701526159.486,-15006.44713717069
1701526159.49,-15011.722148862142
1701526159.4940002,-15006.536544148512
1701526159.4980001,-15005.6424743703
1701526159.502,-15010.291637217002
1701526159.506,-15015.141965763803
1701526159.51,-15022.138061778316
1701526159.5140002,-15027.010742069573
1701526159.5180001,-15015.097262274894
1701526159.522,-15008.771718594042
1701526159.526,-15015.745462864097
1701526159.53,-15024.753215879586
1701526159.534,-15017.377140209335
1701526159.538,-15014.426709941234
1701526159.542,-15022.853317600886
1701526159.546,-15030.072931059949
1701526159.55,-15022.898021089795
1701526159.5540001,-15028.329494992435
1701526159.558,-15031.525794449544
1701526159.562,-15035.325591006947
1701526159.566,-15052.201158070704
1701526159.57,-15050.591832469921
1701526159.5740001,-15041.382913754334
1701526159.578,-15037.337248007923
1701526159.582,-15034.431521228735
1701526159.586,-15034.967963095662
1701526159.59,-15036.018495085062
1701526159.594,-15026.183727524725
1701526159.598,-15032.419864227757
1701526159.602,-15047.149663823804
1701526159.606,-15054.034001116039
1701526159.61,-15045.875614389852
1701526159.6139998,-15042.411093999279
1701526159.618,-15046.657925445787
1701526159.622,-15052.290565048525
1701526159.626,-15065.880425677351
1701526159.6299999,-15075.111696137394
1701526159.634,-15073.36826006988
1701526159.638,-15069.970794912673
1701526159.642,-15063.198216342715
1701526159.646,-15062.46060877569
1701526159.6499999,-15054.950422638705
1701526159.654,-15053.74342843812
1701526159.658,-15062.527664009056
1701526159.662,-15075.268158348581
1701526159.666,-15082.040736918538
1701526159.6699998,-15079.067954905982
1701526159.674,-15072.340079824935
1701526159.678,-15072.585949013943
1701526159.682,-15082.577178785466
1701526159.686,-15082.152495640816
1701526159.69,-15083.381841585857
1701526159.694,-15089.305053866514
1701526159.6980002,-15093.104850423915
1701526159.7020001,-15102.425527861778
1701526159.706,-15095.89881848083
1701526159.71,-15092.79192600154
1701526159.7140002,-15094.535362069055
1701526159.7180002,-15099.5645045715
1701526159.7220001,-15099.497449338132
1701526159.726,-15093.931864968761
1701526159.73,-15089.036832933049
1701526159.7340002,-15098.64808304883
1701526159.7380002,-15104.034853462561
1701526159.742,-15104.593647073943
1701526159.746,-15100.771498772086
1701526159.75,-15091.093193422937
1701526159.7540002,-15088.36628059939
1701526159.7580001,-15087.852190476919
1701526159.762,-15092.434298090257
1701526159.766,-15096.32350162548
1701526159.77,-15098.357510370912
1701526159.774,-15105.84534476344
1701526159.778,-15094.870638235885
1701526159.782,-15094.714176024698
1701526159.786,-15103.543115084543
1701526159.79,-15108.616961075899
1701526159.7940001,-15111.388577388356
1701526159.798,-15105.532420341066
1701526159.802,-15113.981379745172
1701526159.806,-15118.89876352534
1701526159.81,-15121.37980715988
1701526159.8140001,-15123.570278116498
1701526159.818,-15125.38076941738
1701526159.822,-15125.38076941738
1701526159.826,-15122.631504849376
1701526159.83,-15128.174737474292
1701526159.834,-15118.071748980494
1701526159.838,-15106.694711052742
1701526159.842,-15109.578086087477
1701526159.846,-15112.148536699837
1701526159.85,-15110.293341910046
1701526159.8539999,-15106.828821519473
1701526159.858,-15117.624714091387
1701526159.862,-15116.887106524362
1701526159.866,-15120.03870249256
1701526159.87,-15123.458519394222
1701526159.874,-15132.421568920801
1701526159.878,-15134.544984644055
1701526159.882,-15138.881223068383
1701526159.886,-15144.111531270926
1701526159.8899999,-15146.279650483091
1701526159.894,-15147.307830728036
1701526159.898,-15142.725723114698
1701526159.902,-15148.984211562183
1701526159.906,-15162.819941380018
1701526159.9099998,-15161.255319268146
1701526159.914,-15155.734438387686
1701526159.918,-15154.90742384284
1701526159.922,-15163.557548947043
1701526159.926,-15154.125112786904
1701526159.93,-15146.190243505269
1701526159.934,-15166.396220492867
1701526159.9380002,-15157.23200526619
1701526159.9420002,-15154.683906398286
1701526159.946,-15153.320449986513
1701526159.95,-15137.741284101163
1701526159.9540002,-15132.555679387533
1701526159.9580002,-15136.891917811861
1701526159.9620001,-15148.336010972978
1701526159.966,-15151.979345319194
1701526159.97,-15152.068752297015
1701526159.9740002,-15157.634336666386
1701526159.9780002,-15160.383601234389
1701526159.982,-15165.23392978119
1701526159.986,-15160.473008212211
1701526159.99,-15161.501188457154
1701526159.9940002,-15165.256281525646
1701526159.9980001,-15162.864644868929
1701526160.002,-15159.645993667364
1701526160.006,-15161.702354157253
1701526160.01,-15165.435095481289
1701526160.014,-15173.437019996289
1701526160.0180001,-15174.331089774501
1701526160.022,-15169.659575183341
1701526160.026,-15175.381621763901
1701526160.03,-15176.163932819836
1701526160.0340002,-15172.207674051248
1701526160.038,-15181.371889277923
1701526160.042,-15188.256226570158
1701526160.046,-15183.629415467909
1701526160.05,-15193.397127794879
1701526160.0540001,-15198.225104597224
1701526160.058,-15186.512790502644
1701526160.062,-15179.092011343482
1701526160.066,-15175.649842697365
1701526160.07,-15168.966671105227
1701526160.0740001,-15174.264034541135
1701526160.078,-15183.405898023357
1701526160.082,-15189.4855725152
1701526160.086,-15191.184305093802
