timestamp,ch1
1701528846.845,-29926.16950585479
1701528846.849,-29921.565046496995
1701528846.853,-29931.69038673525
1701528846.857,-29900.800275898015
1701528846.861,-29893.647717672317
1701528846.865,-29947.224849131686
1701528846.869,-29970.805939532038
1701528846.8730001,-29939.78171822807
1701528846.877,-29937.233619360166
1701528846.881,-29961.753483027638
1701528846.885,-29956.50082308064
1701528846.889,-29981.69123908177
1701528846.8930001,-29975.87978552339
1701528846.897,0.0
1701528846.901,-30409.45892446744
1701528846.905,-30407.626081422102
1701528846.909,-30402.01579356382
1701528846.913,-30398.14894177305
1701528846.917,-30394.68442138248
1701528846.921,-30388.49298816836
1701528846.925,-30387.15188350104
1701528846.929,-30386.146055000554
1701528846.9329998,-30384.648488122046
1701528846.937,-30382.748589843344
1701528846.941,-30382.815645076713
1701528846.945,-30387.956546301433
1701528846.949,-30389.029430035287
1701528846.953,-30384.49202591086
1701528846.957,-30385.38609568907
1701528846.961,-30375.551328128735
1701528846.965,-30370.119854226097
1701528846.9689999,-30366.09654022414
1701528846.973,-30353.646618562536
1701528846.977,-30350.495022594336
1701528846.981,-30348.170441170987
1701528846.985,-30356.127662197076
1701528846.9889998,-30349.265676649295
1701528846.993,-30338.91681896649
1701528846.997,-30347.09755743713
1701528847.001,-30333.44064157494
1701528847.005,-30335.42994683146
1701528847.009,-30339.833240489155
1701528847.013,-30324.18701937044
1701528847.0170002,-30317.436792544937
1701528847.0210001,-30318.263807089785
1701528847.025,-30307.266748817772
1701528847.029,-30310.418344785972
1701528847.0330002,-30300.67298420346
1701528847.0370002,-30291.821693399157
1701528847.0410001,-30282.143388050008
1701528847.045,-30291.508768976782
1701528847.049,-30285.674963673948
1701528847.0530002,-30290.055905587185
1701528847.0570002,-30297.253167301795
1701528847.061,-30274.18616702392
1701528847.065,-30262.384445951517
1701528847.069,-30266.98890530931
1701528847.0730002,-30287.686620674926
1701528847.0770001,-30266.340704720107
1701528847.081,-30259.009332538764
1701528847.085,-30263.725550618834
1701528847.089,-30265.692504130904
1701528847.093,-30260.66336162846
1701528847.0970001,-30259.70223661688
1701528847.101,-30257.154137748974
1701528847.105,-30244.950085276378
1701528847.109,-30251.141518490498
1701528847.1130002,-30246.51470738825
1701528847.117,-30232.27664617022
1701528847.121,-30227.158096689953
1701528847.125,-30227.18044843441
1701528847.129,-30220.832553009102
1701528847.1330001,-30218.351509374563
1701528847.137,-30220.74314603128
1701528847.141,-30222.263064654242
1701528847.145,-30222.955968732356
1701528847.149,-30208.561445303138
1701528847.153,-30211.198951148865
1701528847.157,-30207.73443075829
1701528847.161,-30194.368087574017
1701528847.165,-30193.2281486068
1701528847.169,-30187.68491598188
1701528847.1729999,-30180.21943333381
1701528847.177,-30179.079494366586
1701528847.181,-30175.324401298098
1701528847.185,-30173.11157859702
1701528847.189,-30172.01634311871
1701528847.193,-30177.44781702135
1701528847.197,-30179.504177511237
1701528847.201,-30171.144625084955
1701528847.205,-30170.63053496248
1701528847.2089999,-30167.05425584963
1701528847.213,-30168.30595353913
1701528847.217,-30170.563479729117
1701528847.221,-30159.9687528573
1701528847.225,-30156.884212122466
1701528847.2289999,-30154.313761510108
1701528847.233,-30166.45075874934
1701528847.237,-30165.82490990459
1701528847.241,-30155.38664524396
1701528847.245,-30153.330284754073
1701528847.2489998,-30153.799671387635
1701528847.2529998,-30156.25836327772
