timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1701527933.719,19.609,19.609,-19.609,0.0018000000000000002,0.0007,-0.0004,0.516,0.169,-0.269
1701527933.759,19.609,19.609,-19.609,0.0008,0.0011,0.0007,-0.445,-0.016,0.398
1701527933.799,19.609,19.609,-19.609,0.0015,0.0019,-0.0032,-0.446,-0.02,0.394
1701527933.839,19.609,19.609,-19.609,0.0009000000000000001,0.0029000000000000002,-0.007,-0.404,-0.08700000000000001,0.369
1701527933.879,19.609,19.609,-19.609,-0.00030000000000000003,0.00030000000000000003,0.009000000000000001,-0.381,-0.226,0.34500000000000003
1701527933.919,19.609,19.609,-19.609,-0.0017000000000000001,0.0017000000000000001,-0.0004,-0.47800000000000004,-0.225,0.318
1701527933.959,19.609,19.609,-19.609,0.0009000000000000001,0.0015,0.0129,-0.5700000000000001,-0.189,0.336
1701527933.999,19.609,19.609,-19.609,-0.0006000000000000001,0.0038,0.0142,-0.591,-0.258,0.267
1701527934.039,19.609,19.609,-19.609,0.0006000000000000001,0.0044,0.0032,-0.47800000000000004,-0.192,0.179
1701527934.079,19.609,19.609,-19.609,0.0004,0.0017000000000000001,-0.0025,-0.317,-0.179,0.134
1701527934.119,19.609,19.609,-19.609,-0.0008,-0.0018000000000000002,-0.0023,-0.326,-0.024,0.018000000000000002
1701527934.159,19.609,19.609,-19.609,0.0005,0.0029000000000000002,0.0122,-0.393,-0.035,0.057
1701527934.199,19.609,19.609,-19.609,-0.00030000000000000003,0.0037,0.0145,-0.449,-0.224,0.159
1701527934.2389998,19.609,19.609,-19.609,0.0006000000000000001,0.0031000000000000003,0.0054,-0.451,-0.392,0.184
1701527934.279,19.609,19.609,-19.609,0.0014,0.0,0.0012000000000000001,-0.333,-0.079,0.224
1701527934.319,19.609,19.609,-19.609,-0.0006000000000000001,0.0026000000000000003,0.0043,-0.31,0.198,0.23800000000000002
1701527934.359,19.609,19.609,-19.609,0.0018000000000000002,0.00030000000000000003,0.0044,-0.291,0.267,0.281
1701527934.399,19.609,19.609,-19.609,-0.0014,0.0039000000000000003,0.0046,-0.21,0.213,0.381
1701527934.439,19.609,19.609,-19.609,-0.0004,0.0025,0.001,-0.153,0.14,0.389
1701527934.4789999,19.609,19.609,-19.609,-0.0006000000000000001,0.00030000000000000003,0.0083,-0.121,0.26,0.361
