timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1701527099.212,19.609,19.609,-19.609,0.0006000000000000001,-0.0001,0.016900000000000002,0.012,-0.034,-0.125
1701527099.2519999,19.609,19.609,-19.609,0.0009000000000000001,-0.0017000000000000001,0.0033,-0.005,-0.041,-0.1
1701527099.292,19.609,19.609,-19.609,0.0035,0.0011,0.0033,-0.004,-0.047,-0.099
1701527099.332,19.609,19.609,-19.609,-0.0006000000000000001,-0.0018000000000000002,0.0074,0.001,-0.054,-0.109
1701527099.372,19.609,19.609,-19.609,0.0023,0.001,0.0095,0.014,-0.043000000000000003,-0.107
1701527099.412,19.609,19.609,-19.609,0.003,-0.0014,0.0064,-0.003,-0.03,-0.112
1701527099.452,19.609,19.609,-19.609,0.004200000000000001,0.0001,0.0078000000000000005,-0.041,-0.005,-0.1
1701527099.4919999,19.609,19.609,-19.609,0.0018000000000000002,-0.0018000000000000002,0.0032,-0.05,-0.01,-0.099
1701527099.532,19.609,19.609,-19.609,0.0027,-0.0025,0.0098,-0.013000000000000001,-0.014,-0.10200000000000001
1701527099.572,19.609,19.609,-19.609,0.0021000000000000003,0.0001,-0.0023,0.004,-0.028,-0.105
1701527099.612,19.609,19.609,-19.609,0.002,-0.001,0.01,0.002,-0.037,-0.113
1701527099.652,19.609,19.609,-19.609,0.0034000000000000002,0.0014,0.010100000000000001,0.018000000000000002,-0.052000000000000005,-0.11
1701527099.692,19.609,19.609,-19.609,0.0033,-0.0026000000000000003,-0.0067,-0.008,-0.04,-0.106
1701527099.7319999,19.609,19.609,-19.609,0.0006000000000000001,-0.0009000000000000001,0.0053,-0.011,-0.047,-0.1
1701527099.772,19.609,19.609,-19.609,0.0023,-0.0024000000000000002,0.0056,-0.006,-0.046,-0.105
1701527099.812,19.609,19.609,-19.609,0.0013000000000000002,-0.0023,0.0078000000000000005,-0.006,-0.038,-0.11
1701527099.852,19.609,19.609,-19.609,0.0029000000000000002,0.0007,0.0122,0.002,-0.053,-0.109
1701527099.892,19.609,19.609,-19.609,0.0031000000000000003,0.0001,0.0145,-0.001,-0.044,-0.10200000000000001
1701527099.932,19.609,19.609,-19.609,0.0045000000000000005,0.0012000000000000001,-0.008700000000000001,0.015,-0.06,-0.108
1701527099.972,19.609,19.609,-19.609,0.0022,0.0004,0.013900000000000001,0.023,-0.074,-0.105
1701527100.012,19.609,19.609,-19.609,0.0083,0.0014,0.0098,0.041,-0.07200000000000001,-0.093
1701527100.052,19.609,19.609,-19.609,0.001,-0.0009000000000000001,0.0054,0.04,-0.099,-0.105
1701527100.092,19.609,19.609,-19.609,0.002,-0.0007,0.0198,0.051000000000000004,-0.114,-0.094
1701527100.132,19.609,19.609,-19.609,0.0019,0.0012000000000000001,0.0067,0.066,-0.13,-0.111
1701527100.172,19.609,19.609,-19.609,0.0015,0.0,0.0045000000000000005,0.038,-0.116,-0.125
1701527100.212,19.609,19.609,-19.609,0.003,-0.0005,0.0028,0.001,-0.088,-0.113
1701527100.252,19.609,19.609,-19.609,0.0037,-0.003,0.010400000000000001,-0.015,-0.07100000000000001,-0.113
1701527100.292,19.609,19.609,-19.609,0.0034000000000000002,0.00030000000000000003,0.004200000000000001,0.012,-0.067,-0.126
1701527100.332,19.609,19.609,-19.609,0.0046,-0.0001,-0.0001,0.0,-0.051000000000000004,-0.111
1701527100.372,19.609,19.609,-19.609,0.0044,-0.0018000000000000002,-0.0005,0.026000000000000002,-0.06,-0.10400000000000001
1701527100.412,19.609,19.609,-19.609,0.0032,-0.0001,0.0241,0.017,-0.062,-0.095
1701527100.452,19.609,19.609,-19.609,0.0007,-0.0019,0.0029000000000000002,0.025,-0.067,-0.113
1701527100.492,19.609,19.609,-19.609,0.0026000000000000003,-0.0004,0.0043,0.008,-0.113,-0.105
1701527100.532,19.609,19.609,-19.609,0.0023,-0.0028,0.0073,-0.005,-0.069,-0.107
1701527100.572,19.609,19.609,-19.609,0.004,-0.0013000000000000002,0.0088,0.007,-0.061,-0.12
1701527100.612,19.609,19.609,-19.609,0.0026000000000000003,-0.0009000000000000001,-0.0025,0.007,-0.057,-0.106
1701527100.652,19.609,19.609,-19.609,0.0025,-0.0009000000000000001,0.015300000000000001,-0.006,-0.032,-0.105
1701527100.692,19.609,19.609,-19.609,0.0028,-0.0017000000000000001,0.0086,-0.037,-0.03,-0.127
1701527100.732,19.609,19.609,-19.609,0.0013000000000000002,-0.00030000000000000003,0.0224,-0.114,-0.007,-0.131
1701527100.772,19.609,19.609,-19.609,0.004,0.0001,0.0109,-0.11,0.016,-0.117
1701527100.812,19.609,19.609,-19.609,0.0007,0.0,0.006200000000000001,-0.055,0.034,-0.108
1701527100.852,19.609,19.609,-19.609,0.0046,-0.0021000000000000003,0.0064,-0.016,0.045,-0.095
1701527100.892,19.609,19.609,-19.609,0.0034000000000000002,-0.002,-0.001,0.008,0.019,-0.091
1701527100.932,19.609,19.609,-19.609,0.0037,0.0,0.0037,0.016,-0.003,-0.096
1701527100.972,19.609,19.609,-19.609,0.0046,0.0001,0.0019,0.002,-0.014,-0.094
1701527101.0119998,19.609,19.609,-19.609,0.004200000000000001,-0.0025,0.0079,0.004,-0.013000000000000001,-0.092
1701527101.052,19.609,19.609,-19.609,0.0037,-0.0009000000000000001,0.0039000000000000003,-0.014,-0.023,-0.094
1701527101.092,19.609,19.609,-19.609,0.0048000000000000004,0.0,0.0155,-0.011,-0.026000000000000002,-0.10300000000000001
1701527101.132,19.609,19.609,-19.609,0.0014,0.0004,0.0118,-0.018000000000000002,-0.029,-0.106
1701527101.172,19.609,19.609,-19.609,0.0041,0.0006000000000000001,-0.0021000000000000003,-0.008,-0.038,-0.113
1701527101.212,19.609,19.609,-19.609,0.0035,-0.0018000000000000002,0.0111,0.005,-0.061,-0.116
1701527101.2519999,19.609,19.609,-19.609,0.0029000000000000002,0.0,-0.0252,0.011,-0.073,-0.126
1701527101.292,19.609,19.609,-19.609,0.0036000000000000003,-0.0002,0.018000000000000002,0.025,-0.082,-0.123
1701527101.332,19.609,19.609,-19.609,0.0019,0.0,0.0091,0.015,-0.079,-0.121
1701527101.372,19.609,19.609,-19.609,0.004200000000000001,-0.0002,0.004,-0.004,-0.073,-0.11
1701527101.412,19.609,19.609,-19.609,-0.00030000000000000003,0.0001,0.0068000000000000005,-0.013000000000000001,-0.063,-0.106
1701527101.452,19.609,19.609,-19.609,0.0004,-0.0007,0.006900000000000001,-0.01,-0.058,-0.107
1701527101.4919999,19.609,19.609,-19.609,0.0053,0.0002,-0.0021000000000000003,-0.006,-0.051000000000000004,-0.113
1701527101.532,19.609,19.609,-19.609,0.0009000000000000001,-0.0007,0.0068000000000000005,0.0,-0.052000000000000005,-0.114
1701527101.572,19.609,19.609,-19.609,-0.0013000000000000002,-0.0036000000000000003,-0.0059,-0.004,-0.047,-0.116
1701527101.612,19.609,19.609,-19.609,0.0033,0.0008,0.0028,-0.012,-0.044,-0.11
1701527101.652,19.609,19.609,-19.609,0.004,-0.0001,0.0076,-0.001,-0.05,-0.098
1701527101.692,19.609,19.609,-19.609,0.0023,-0.002,0.012,-0.001,-0.056,-0.108
1701527101.7319999,19.609,19.609,-19.609,0.0045000000000000005,-0.0028,0.0098,0.007,-0.05,-0.112
1701527101.772,19.609,19.609,-19.609,0.0026000000000000003,-0.0026000000000000003,0.007,0.001,-0.038,-0.10200000000000001
1701527101.812,19.609,19.609,-19.609,0.0015,-0.0009000000000000001,0.0131,0.0,-0.038,-0.101
1701527101.852,19.609,19.609,-19.609,0.0034000000000000002,-0.0026000000000000003,0.0057,-0.011,-0.038,-0.10300000000000001
1701527101.892,19.609,19.609,-19.609,0.0038,-0.003,0.0017000000000000001,0.006,-0.052000000000000005,-0.113
1701527101.932,19.609,19.609,-19.609,0.0007,-0.0021000000000000003,0.0079,-0.026000000000000002,-0.064,-0.105
1701527101.972,19.609,19.609,-19.609,0.0013000000000000002,0.00030000000000000003,0.0017000000000000001,0.025,-0.055,-0.114
1701527102.012,19.609,19.609,-19.609,0.004,-0.0004,0.0119,0.003,-0.051000000000000004,-0.11
1701527102.052,19.609,19.609,-19.609,0.0021000000000000003,-0.0024000000000000002,0.0016,0.008,-0.057,-0.117
1701527102.092,19.609,19.609,-19.609,0.0029000000000000002,-0.0016,0.0097,0.011,-0.059000000000000004,-0.115
1701527102.132,19.609,19.609,-19.609,0.0033,-0.0009000000000000001,0.0079,0.01,-0.067,-0.115
1701527102.172,19.609,19.609,-19.609,0.0031000000000000003,0.0,0.0089,0.006,-0.068,-0.116
1701527102.212,19.609,19.609,-19.609,0.004,-0.001,0.0004,0.019,-0.062,-0.11800000000000001
1701527102.252,19.609,19.609,-19.609,0.0017000000000000001,-0.0008,0.007200000000000001,0.0,-0.07100000000000001,-0.113
1701527102.292,19.609,19.609,-19.609,0.0046,-0.001,0.006,0.007,-0.07,-0.122
1701527102.332,19.609,19.609,-19.609,0.0028,-0.0012000000000000001,0.0037,0.002,-0.057,-0.12
1701527102.372,19.609,19.609,-19.609,0.0039000000000000003,-0.0019,0.0076,0.005,-0.057,-0.111
1701527102.412,19.609,19.609,-19.609,0.0048000000000000004,-0.0016,0.0079,0.002,-0.057,-0.117
1701527102.452,19.609,19.609,-19.609,0.004,-0.0012000000000000001,0.005,-0.009000000000000001,-0.058,-0.113
1701527102.492,19.609,19.609,-19.609,0.0053,-0.0004,0.0058000000000000005,-0.001,-0.067,-0.109
1701527102.532,19.609,19.609,-19.609,0.0022,-0.0006000000000000001,0.0009000000000000001,-0.01,-0.033,-0.10300000000000001
1701527102.572,19.609,19.609,-19.609,0.004200000000000001,-0.00030000000000000003,0.0001,-0.02,-0.033,-0.10300000000000001
1701527102.612,19.609,19.609,-19.609,0.0031000000000000003,-0.0011,0.016900000000000002,-0.007,-0.045,-0.107
1701527102.652,19.609,19.609,-19.609,0.0035,-0.0015,-0.0016,-0.007,-0.051000000000000004,-0.111
