timestamp,ch1
1701528655.982,-26789.750372141647
1701528655.986,-26799.0263460906
1701528655.99,-26730.920580735277
1701528655.9940002,-26717.66599627328
1701528655.9980001,-26779.49092143666
1701528656.002,-26774.998220801142
1701528656.006,-26723.56685680948
1701528656.0100002,-26768.00212478663
1701528656.0140002,-26770.63963063236
1701528656.0180001,-26753.697008335235
1701528656.022,0.0
1701528656.026,-29554.348236840757
1701528656.0300002,-29544.424062302598
1701528656.0340002,-29557.745701997963
1701528656.038,-29553.878850207195
1701528656.042,-29549.386149571677
1701528656.046,-29540.93719016757
1701528656.0500002,-29559.46678632102
1701528656.0540001,-29538.679663977586
1701528656.058,-29537.629131988186
1701528656.062,-29541.04894888985
1701528656.066,-29552.828318217795
1701528656.07,-29567.669876536118
1701528656.0740001,-29563.490100322975
1701528656.078,-29538.50085002194
1701528656.082,-29536.153916854135
1701528656.086,-29544.401710558144
1701528656.0900002,-29549.632018760687
1701528656.094,-29547.866230948715
1701528656.098,-29540.825431445293
1701528656.102,-29543.306475079833
1701528656.106,-29551.174289128103
1701528656.1100001,-29564.04889393436
1701528656.114,-29558.08097816479
1701528656.118,-29543.775861713395
1701528656.122,-29548.51443153792
1701528656.126,-29574.174234172613
1701528656.13,-29554.594106029763
1701528656.134,-29552.046007161858
1701528656.138,-29564.361818356734
1701528656.142,-29572.56490857183
1701528656.146,-29581.393847631676
1701528656.1499999,-29584.38898138869
1701528656.154,-29577.594051074273
1701528656.158,-29559.645600276664
1701528656.162,-29525.84976266024
1701528656.166,-29520.015957357402
1701528656.17,-29533.963445897516
1701528656.174,-29552.69420775106
1701528656.178,-29547.307437337335
1701528656.182,-29580.61153657574
1701528656.1859999,-29563.3783416007
1701528656.19,-29563.713617767527
1701528656.194,-29556.13637639718
1701528656.198,-29544.602876258243
1701528656.202,-29562.55132705585
1701528656.2059999,-29541.719501223506
1701528656.21,-29565.61351604623
1701528656.214,-29578.264603407933
1701528656.218,-29576.789388273883
1701528656.222,-29566.75345501345
1701528656.2259998,-29583.450208121565
1701528656.2299998,-29593.061458237346
1701528656.234,-29596.011888505447
1701528656.238,-29594.402562904666
